tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,longlines,1,United,,Nupe588,,0,"@united, this is the line in Denver to rebook due to weather issues. DO BETTER. http://t.co/tmccExYaaQ",,2/23/2015 11:07,,
5.70E+17,negative,1,Late Flight,1,United,,docmartin_10,,0,"@United the ones who suffer. I understand delays, I don't understand trying speed up a process that has been delays to this extent.",,2/23/2015 11:07,"Fort Wayne, Indiana",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,United,,katiedonohue,,0,"@united 2 Cancelled Flighted flights Late Flightr, agent claimed she put me on a new flight but then Cancelled Flighted it. Coworker got on flight- now delayed. Now?","[41.97758466, -87.91065356]",2/23/2015 11:06,Washington D.C.,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6743,United,,docmartin_10,,0,"@United of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are",,2/23/2015 11:06,"Fort Wayne, Indiana",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,CowboyPharmD,,0,@united I wasn't asking for a full refund but delaying me 3 hours and giving no reason should be enough to give partial credit,,2/23/2015 11:05,Wherever I want to be ,Pacific Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6739,United,,docmartin_10,,0,"@United flight was scheduled for 11:56, it's 1:05 and we haven't moved. I have never been on a flight where everyone moved without a sense",,2/23/2015 11:05,"Fort Wayne, Indiana",Eastern Time (US & Canada)
5.70E+17,positive,0.7,,,United,,franknoc,,0,@united ok thx!,,2/23/2015 11:03,,Arizona
5.70E+17,neutral,0.6419,,0,United,,Lisa_Shaw777,,1,@united I can't DM you so here's the confirmation # G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,,2/23/2015 11:02,Kona coast/Boston/Milan,Amsterdam
5.70E+17,negative,1,Flight Booking Problems,0.3602,United,,aminghadersohi,,0,@united go to hell,,2/23/2015 11:01,"San Francisco, CA",
5.70E+17,negative,1,Bad Flight,1,United,,vancouverbrit,,0,"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",,2/23/2015 11:01,Vancouver BC,Pacific Time (US & Canada)
5.70E+17,neutral,0.6566,,,United,,ADanaiBaker,,0,@united Definitely will!,,2/23/2015 10:57,,
5.70E+17,negative,0.7058,Customer Service Issue,0.7058,United,,daesf,,0,@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights,,2/23/2015 10:56,"SF, CA",Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6598,United,,peskyspoll,,0,"@united  18 flights so far this year. 13 delays including 2 Cancelled Flightations.  Late Flightst reason, crew needed mandatory sleep. IN MEXICO!","[29.98788997, -95.34470061]",2/23/2015 10:54,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,United,,CaroDavis2012,,0,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,,2/23/2015 10:51,Scotland,
5.70E+17,positive,1,,,United,,roxymtjoy,,0,@united counter agents at RDU deserve a medal. #thankyou,,2/23/2015 10:48,Pittsburgh area,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,United,,BeyondBlunt,,0,The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.,,2/23/2015 10:46,New York ,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6467,United,,lisaboban,,0,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,,2/23/2015 10:45,Indiana,
5.70E+17,positive,1,,,United,,tmarsh83,,0,@united thank you. Literally called for preboarding as I ran up.,,2/23/2015 10:43,"NEIN, London, or Maui. ",
5.70E+17,negative,1,Customer Service Issue,0.3587,United,,GalbraithPeter,,0,@united why do you guys split up the charges to credit cards? Making it unnecessarily more expensive for people to fly with you guys on pts,,2/23/2015 10:43,"Kingston, Ontario",Central Time (US & Canada)
5.70E+17,negative,1,longlines,0.6667,United,,jwints,,0,"@united it was UA381 on 14 Feb. Point is, overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse",,2/23/2015 10:39,"Ottawa, Ontario",Pacific Time (US & Canada)
5.70E+17,positive,0.6809,,,United,,CaroDavis2012,,0,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,,2/23/2015 10:38,Scotland,
5.70E+17,neutral,1,,,United,,tmarsh83,,0,@united what gate is ua5396 leaving from?,,2/23/2015 10:36,"NEIN, London, or Maui. ",
5.70E+17,positive,1,,,United,,hart0277,,0,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,,2/23/2015 10:36,Chicago,
5.70E+17,negative,1,Cancelled Flight,1,United,,sarahali,,0,@united we've been here since 3am and you've Cancelled Flightled our flight twice,,2/23/2015 10:35,,
5.70E+17,negative,1,Cancelled Flight,1,United,,tmarsh83,,0,@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,,2/23/2015 10:34,"NEIN, London, or Maui. ",
5.70E+17,negative,1,Late Flight,1,United,,tmarsh83,,0,@united UA5396 can wait for me. I'm on the ground trying to get to the gate after we were moved to B. This is crap.,,2/23/2015 10:34,"NEIN, London, or Maui. ",
5.70E+17,negative,0.6775,Customer Service Issue,0.3513,United,,EnriqueGtz_,,0,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,,2/23/2015 10:33,Mexico City,Central Time (US & Canada)
5.70E+17,neutral,0.3603,,0,United,,aleciamastin,,0,@united fails again. @SouthwestAir saves the day.,,2/23/2015 10:32,"St. Louis, MO",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,tmarsh83,,0,@united better just keep connection from ORD To FWA that boards in ten minutes open until I get off the plane that just landed an hour Late Flight,,2/23/2015 10:32,"NEIN, London, or Maui. ",
5.70E+17,negative,1,Customer Service Issue,1,United,,pamdelaney585,,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,,2/23/2015 10:31,"Rochester, NY",Eastern Time (US & Canada)
5.70E+17,positive,0.6349,,0,United,,gwen1013,,0,@united Great! I'm ready to go home.,,2/23/2015 10:30,"New Haven, CT",
5.70E+17,positive,1,,,United,,mydulcebella,,0,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,,2/23/2015 10:25,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,CaroDavis2012,,0,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,,2/23/2015 10:23,Scotland,
5.70E+17,negative,0.6995,Can't Tell,0.6995,United,,darrellwhitelaw,,0,@united noooooooooooooooooooooope.,"[45.52146907, -122.69810485]",2/23/2015 10:23,"SF mostly, NYC & London often.",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,United,,VictoriaBCToday,,2,"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",,2/23/2015 10:18,Downtown Victoria,Pacific Time (US & Canada)
5.70E+17,positive,1,,,United,,2cJustice4all,,0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,,2/23/2015 10:18,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.70E+17,neutral,1,,,United,,jcmpaz,,0,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",,2/23/2015 10:16,"Cali,Colombia",
5.70E+17,positive,0.6704,,,United,,Lisa_Shaw777,,0,@united Thank you! You need to follow back tho otherwise I can't DM you. X,,2/23/2015 10:15,Kona coast/Boston/Milan,Amsterdam
5.70E+17,negative,1,Flight Attendant Complaints,0.6588,United,,brianaverna,,0,"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",,2/23/2015 10:13,"CT, NY and most other states",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,mechv1963,,0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",,2/23/2015 10:13,"East Coast, US ",
5.70E+17,negative,1,Can't Tell,0.654,United,,2cJustice4all,,0,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,,2/23/2015 10:12,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.70E+17,positive,0.3586,,0,United,,iworkinsmm,,0,@united Just sent! Thanks :),,2/23/2015 10:12,Los Angeles,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6827,United,,krissy_missylg,,0,@united already missed  connection ugh,,2/23/2015 10:12,,
5.70E+17,negative,0.7,Can't Tell,0.3705,United,,2cJustice4all,,0,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft.",,2/23/2015 10:11,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6613,United,,raulcordenillo,,1,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,"[41.97495038, -87.89005988]",2/23/2015 10:10,"Stockholm, Sweden ",Stockholm
5.70E+17,negative,1,Can't Tell,0.356,United,,brianaverna,,0,@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,,2/23/2015 10:10,"CT, NY and most other states",Eastern Time (US & Canada)
5.70E+17,negative,0.6768,Late Flight,0.6768,United,,brianaverna,,0,@united flight 3763 IAd-Sat. We're on the outdoor track for an hour,,2/23/2015 10:08,"CT, NY and most other states",Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.69,United,,JMS2802,,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,,2/23/2015 10:06,,
5.70E+17,negative,1,Late Flight,1,United,,chefpaulcia,,0,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,,2/23/2015 10:04,,Central Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6732,United,,_mhertz,,1,@united you're the reason this whole travel experience has been a nightmare,,2/23/2015 10:04,,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6906,United,,_mhertz,,1,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,,2/23/2015 10:03,,Pacific Time (US & Canada)
5.70E+17,negative,0.679,Can't Tell,0.679,United,,_mhertz,,1,@united that's not even an apology,,2/23/2015 10:03,,Pacific Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6594,United,,_mhertz,,1,@united that's cool - now what?,,2/23/2015 10:03,,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6702,United,,JMS2802,,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,,2/23/2015 9:59,,
5.70E+17,negative,1,Flight Attendant Complaints,0.6854,United,,DianeReischling,,0,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",,2/23/2015 9:57,,Pacific Time (US & Canada)
5.70E+17,neutral,0.7047,,0,United,,iworkinsmm,,0,@United are you able to see if there are seats open on another flight??,,2/23/2015 9:57,Los Angeles,Pacific Time (US & Canada)
5.70E+17,negative,0.6421,Late Flight,0.6421,United,,BossDDS,,0,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,,2/23/2015 9:57,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
5.70E+17,negative,0.7259,Can't Tell,0.3705,United,,ADanaiBaker,,0,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",,2/23/2015 9:55,,
5.70E+17,negative,1,Can't Tell,0.6421,United,,fdashev,,0,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",,2/23/2015 9:55,"Pittsburgh, PA",
5.70E+17,neutral,0.6911,,0,United,,GuruOfGanja,,0,@united @retailbagholder hahaha. At least they gave u a refund.,,2/23/2015 9:54,,
5.70E+17,negative,1,Cancelled Flight,1,United,,VictoriaBCToday,,1,"@united your SFO-YYJ fight is Cancelled Flightled several times each week, why even bother?",,2/23/2015 9:53,Downtown Victoria,Pacific Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6731,United,,DianeReischling,,1,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",,2/23/2015 9:51,,Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,United,,patlee,,0,@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,"[0.0, 0.0]",2/23/2015 9:48,"Bay Area, CA",Pacific Time (US & Canada)
5.70E+17,negative,0.6446,Bad Flight,0.3438,United,,mfsanders,,0,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",,2/23/2015 9:47,"Cleveland, Ohio",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3579,United,,therealdavidsoo,,0,"@united In 2015, United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",,2/23/2015 9:46,"Toronto, Canada",Eastern Time (US & Canada)
5.70E+17,negative,0.6669,Can't Tell,0.3546,United,,fdashev,,0,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",,2/23/2015 9:46,"Pittsburgh, PA",
5.70E+17,negative,1,Customer Service Issue,1,United,,sbanoub,,1,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,,2/23/2015 9:45,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6885,United,,sbanoub,,0,"@united
You really know how to piss people off. Your Farelock option is fake!",,2/23/2015 9:44,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,DianeReischling,,0,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",,2/23/2015 9:44,,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.6619,United,,docmartin_10,,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,2/23/2015 9:43,"Fort Wayne, Indiana",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6536,United,,teamcrafty,,0,@united We're hoping to hear from you actually.,,2/23/2015 9:43,Grand Rapids,Quito
5.70E+17,negative,0.6552,Late Flight,0.6552,United,,teamcrafty,,0,"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day",,2/23/2015 9:43,Grand Rapids,Quito
5.70E+17,negative,1,Customer Service Issue,0.6681,United,,teamcrafty,,0,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",,2/23/2015 9:42,Grand Rapids,Quito
5.70E+17,negative,1,Customer Service Issue,0.6657,United,,teamcrafty,,0,"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a Cancelled Flightled a flight.",,2/23/2015 9:42,Grand Rapids,Quito
5.70E+17,negative,1,Late Flight,0.66,United,,teamcrafty,,0,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",,2/23/2015 9:41,Grand Rapids,Quito
5.70E+17,negative,1,Lost Luggage,0.6593,United,,jwints,,0,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",,2/23/2015 9:39,"Ottawa, Ontario",Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6392,United,,8629Fissile,,0,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,,2/23/2015 9:39,,London
5.70E+17,positive,1,,,United,,anthonyNYSSF,,0,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,,2/23/2015 9:36,,Eastern Time (US & Canada)
5.70E+17,negative,1,longlines,0.6742,United,,brianaverna,,0,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi,,2/23/2015 9:36,"CT, NY and most other states",Eastern Time (US & Canada)
5.70E+17,negative,0.6557,Cancelled Flight,0.3278,United,,ljtypes,,0,"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",,2/23/2015 9:34,H-town,
5.70E+17,negative,1,Cancelled Flight,0.6507,United,,PhilipRose,,1,"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",,2/23/2015 9:32,"Toronto, ON.....for now.",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,ADanaiBaker,,0,"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",,2/23/2015 9:32,,
5.70E+17,neutral,0.6872,,0,United,,ADanaiBaker,,0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,,2/23/2015 9:30,,
5.70E+17,negative,1,Flight Attendant Complaints,0.3804,United,,ADanaiBaker,,0,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,2/23/2015 9:28,,
5.70E+17,negative,1,Late Flight,1,United,,chefpaulcia,,0,@united 1.75 hour delay.  Nothing says sorry like a voucher.  Missing time with family.  #family #precioustime,,2/23/2015 9:27,,Central Time (US & Canada)
5.70E+17,neutral,0.6448,,,United,,ADanaiBaker,,0,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",,2/23/2015 9:25,,
5.70E+17,negative,1,Late Flight,0.3511,United,,MrEschatologist,,0,@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G,,2/23/2015 9:23,"Arlington, VA",
5.70E+17,negative,1,Flight Attendant Complaints,0.3623,United,,unvoiced,,0,"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",,2/23/2015 9:22,Taipei,Taipei
5.70E+17,negative,1,Flight Attendant Complaints,1,United,,brianaverna,,0,"@united  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",,2/23/2015 9:20,"CT, NY and most other states",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,d_goodspeed,,0,@united it won't help...been there done that.,"[29.98877308, -95.33846478]",2/23/2015 9:20,USA,Central Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.3469,United,,unvoiced,,0,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,,2/23/2015 9:17,Taipei,Taipei
5.70E+17,positive,0.3646,,0,United,,DanaHFreeman,,0,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,,2/23/2015 9:16,"Burlington, Vermont",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6546,United,,unvoiced,,0,@united today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,,2/23/2015 9:16,Taipei,Taipei
5.70E+17,negative,1,Can't Tell,0.3481,United,,_mhertz,,1,@united we had four scheduled flights on this reservation and literally did not take one! Unreal,,2/23/2015 9:14,,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6773,United,,unvoiced,,0,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,,2/23/2015 9:14,Taipei,Taipei
5.70E+17,negative,1,Flight Booking Problems,0.6632,United,,unvoiced,,0,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,,2/23/2015 9:12,Taipei,Taipei
5.70E+17,negative,1,Customer Service Issue,1,United,,unvoiced,,0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,,2/23/2015 9:12,Taipei,Taipei
5.70E+17,positive,1,,,United,,D_WaYnE_01,,0,@united thank you!,,2/23/2015 9:10,,
5.70E+17,positive,1,,,United,,gwen1013,,0,@united Thanks for the update.,,2/23/2015 9:09,"New Haven, CT",
5.70E+17,negative,1,Can't Tell,0.3442,United,,JuanseMolano,,0,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,,2/23/2015 9:09,,Quito
5.70E+17,negative,1,Customer Service Issue,1,United,,JuanseMolano,,0,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,,2/23/2015 9:08,,Quito
5.70E+17,negative,1,Cancelled Flight,1,United,,PhilipRose,,0,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",,2/23/2015 9:04,"Toronto, ON.....for now.",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.707,United,,gwen1013,,0,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,,2/23/2015 9:02,"New Haven, CT",
5.70E+17,neutral,1,,,United,,BossDDS,,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,2/23/2015 9:02,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
5.70E+17,positive,0.6559,,,United,,bravesandbeer,,0,@united just confirmed a seat! Crisis averted! Beers won't be missed now,,2/23/2015 9:01,Georgia,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6232,United,,ChelseaRhane,,0,@united was that English? I'll DM though I don't think you'll make a plane appear.,,2/23/2015 9:00,"San Diego, CA",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,Natemaniac12,,0,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,,2/23/2015 8:59,california,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3456,United,,chefpaulcia,,0,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,,2/23/2015 8:57,,Central Time (US & Canada)
5.70E+17,positive,1,,,United,,kristen_e_short,,0,@united Understood and thanks! I should have tried reaching out sooner.,,2/23/2015 8:57,Chicago,Central Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.3596,United,,ganteisan,,1,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,,2/23/2015 8:55,"Santiago, Chile",Santiago
5.70E+17,negative,0.6667,Cancelled Flight,0.3438,United,,bgroberto3246,,0,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,,2/23/2015 8:54,,
5.70E+17,negative,1,Late Flight,1,United,,gwen1013,,1,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,,2/23/2015 8:52,"New Haven, CT",
5.70E+17,neutral,0.6559,,,United,,Lincoln_Arms,,0,@united follow back and I'll give you the details.,,2/23/2015 8:50,"Bardstown, KY",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,LukeXuanLiu,,1,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",,2/23/2015 8:50,,Atlantic Time (Canada)
5.70E+17,positive,0.6333,,0,United,,jakebellz,,0,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,,2/23/2015 8:50,,
5.70E+17,negative,1,Late Flight,1,United,,LukeXuanLiu,,0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",,2/23/2015 8:48,,Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,0.664,United,,JoeSchueller,,0,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,,2/23/2015 8:48,"Research Triangle, NC",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,LukeXuanLiu,,0,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,,2/23/2015 8:46,,Atlantic Time (Canada)
5.70E+17,positive,1,,,United,,danazezzo,,0,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,,2/23/2015 8:46,"Ashtabula, OH",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,kermudgeon,,0,@united  #UnitedAirlines  how long will1531 be delayed.,,2/23/2015 8:45,Colorado,America/Chicago
5.70E+17,negative,1,Late Flight,1,United,,kermudgeon,,0,@united Why isn't the flight status updated to delayed UA1532 no board,,2/23/2015 8:42,Colorado,America/Chicago
5.70E+17,negative,1,Flight Attendant Complaints,0.3784,United,,twitarse,,0,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..,,2/23/2015 8:41,San Francisco Bay Area,
5.70E+17,negative,1,Bad Flight,0.6907,United,,ganteisan,,1,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,,2/23/2015 8:38,"Santiago, Chile",Santiago
5.70E+17,negative,1,Late Flight,1,United,,BossDDS,,1,@united you suck.    9 hour delay?!,,2/23/2015 8:38,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6733,United,,tinsleyjim,,0,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,,2/23/2015 8:30,"Mountlake Terrace, WA",Pacific Time (US & Canada)
5.70E+17,neutral,0.3505,,0,United,,bsaitz,,0,"@united @scotthroth scott, need a good book suggestion?",,2/23/2015 8:26,"ÜT: 37.427592,-122.116357",
5.70E+17,negative,0.6589,Customer Service Issue,0.6589,United,,kristen_e_short,,0,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",,2/23/2015 8:23,Chicago,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,ahpandya747,,0,@united 3866 is at a stand still! No pilot or paperwork for fix over 25mins! Problem was fixed 30mins ago. Flight is as is delayed!,,2/23/2015 8:21,New Jersey,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,thepointskid,,0,@united please see dm!!,,2/23/2015 8:19,New York,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.7021,United,,cfacekillah,,0,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,,2/23/2015 8:05,,
5.70E+17,negative,0.6389,Customer Service Issue,0.6389,United,,cslhilo,,0,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,,2/23/2015 7:55,"Hilo, HI",Hawaii
5.70E+17,negative,1,Customer Service Issue,0.3388,United,,generationKYLIE,,0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!,,2/23/2015 7:55,"Washington, DC",
5.70E+17,negative,0.6545,Customer Service Issue,0.6545,United,,jnostrant,,0,@united still no response??,,2/23/2015 7:54,"Los Angeles, CA",Pacific Time (US & Canada)
5.70E+17,neutral,1,,,United,,HargobindV,,0,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,,2/23/2015 7:52,"Kansas City, Missouri",Central Time (US & Canada)
